cycle, observation, reward, action, explore_on, explored, explore_rate_g, total reward, average reward
8871, 5, 9, 2, 0, 0, 0.999, 46, 5.11111
8872, 7, 20, 0, -1, -1, -1, 66, 7.33333
8873, 10, 10, 1, 0, 0, 0.999, 10, 5
8874, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
8875, 5, 9, 2, 0, 0, 0.999, 28, 7
8876, 7, 20, 0, -1, -1, -1, 48, 12
8877, 10, 10, 1, 0, 0, 0.999, 10, 5
8878, 8, 9, 0, 0, 0, 0.999, 19, 6.33333
8879, 8, 0, 1, 0, 0, 0.999, 19, 4.75
8880, 10, 9, 1, 0, 0, 0.999, 28, 5.6
8881, 12, 9, 1, 0, 0, 0.999, 37, 6.16667
8882, 12, 0, 3, 0, 0, 0.999, 37, 5.28571
8883, 10, 9, 3, 0, 0, 0.999, 46, 5.75
8884, 8, 9, 2, 0, 0, 0.999, 55, 6.11111
8885, 5, 9, 2, 0, 0, 0.999, 64, 6.4
8886, 7, 20, 0, -1, -1, -1, 84, 8.4
8887, 10, 10, 1, 0, 0, 0.999, 10, 5
8888, 8, 9, 3, 0, 0, 0.999, 19, 6.33333
8889, 10, 9, 2, 0, 0, 0.999, 28, 7
8890, 10, 0, 1, 0, 0, 0.999, 28, 5.6
8891, 8, 9, 0, 0, 0, 0.999, 37, 6.16667
8892, 8, 0, 2, 0, 0, 0.999, 37, 5.28571
8893, 5, 9, 2, 0, 0, 0.999, 46, 5.75
8894, 7, 20, 0, -1, -1, -1, 66, 8.25
8895, 10, 10, 2, 0, 0, 0.999, 10, 5
8896, 10, 0, 1, 0, 0, 0.999, 10, 3.33333
8897, 8, 9, 2, 0, 0, 0.999, 19, 4.75
8898, 5, 9, 2, 0, 0, 0.999, 28, 5.6
8899, 7, 20, 0, -1, -1, -1, 48, 9.6
8900, 10, 10, 1, 0, 0, 0.999, 10, 5
8901, 8, 9, 0, 0, 0, 0.999, 19, 6.33333
8902, 8, 0, 1, 0, 0, 0.999, 19, 4.75
8903, 10, 9, 1, 0, 0, 0.999, 28, 5.6
8904, 12, 9, 1, 0, 0, 0.999, 37, 6.16667
8905, 12, 0, 1, 0, 0, 0.999, 37, 5.28571
8906, 12, 0, 3, 0, 0, 0.999, 37, 4.625
8907, 10, 9, 3, 0, 0, 0.999, 46, 5.11111
8908, 8, 9, 3, 0, 0, 0.999, 55, 5.5
8909, 10, 9, 1, 0, 0, 0.999, 64, 5.81818
8910, 8, 9, 2, 0, 0, 0.999, 73, 6.08333
8911, 5, 9, 2, 0, 0, 0.999, 82, 6.30769
8912, 7, 20, 0, -1, -1, -1, 102, 7.84615
8913, 10, 10, 1, 0, 0, 0.999, 10, 5
8914, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
8915, 5, 9, 2, 0, 0, 0.999, 28, 7
8916, 7, 20, 0, -1, -1, -1, 48, 12
8917, 10, 10, 1, 0, 0, 0.999, 10, 5
8918, 8, 9, 3, 0, 0, 0.999, 19, 6.33333
8919, 10, 9, 0, 0, 0, 0.999, 28, 7
8920, 10, 0, 1, 0, 0, 0.999, 28, 5.6
8921, 8, 9, 2, 0, 0, 0.999, 37, 6.16667
8922, 5, 9, 2, 0, 0, 0.999, 46, 6.57143
8923, 7, 20, 0, -1, -1, -1, 66, 9.42857
8924, 10, 10, 1, 0, 0, 0.999, 10, 5
8925, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
8926, 5, 9, 2, 0, 0, 0.999, 28, 7
8927, 7, 20, 0, -1, -1, -1, 48, 12
8928, 10, 10, 1, 0, 0, 0.999, 10, 5
8929, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
8930, 5, 9, 2, 0, 0, 0.999, 28, 7
8931, 7, 20, 0, -1, -1, -1, 48, 12
8932, 10, 10, 1, 0, 0, 0.999, 10, 5
8933, 8, 9, 3, 0, 0, 0.999, 19, 6.33333
8934, 10, 9, 2, 0, 0, 0.999, 28, 7
8935, 10, 0, 0, 0, 0, 0.999, 28, 5.6
8936, 10, 0, 1, 0, 0, 0.999, 28, 4.66667
8937, 8, 9, 2, 0, 0, 0.999, 37, 5.28571
8938, 5, 9, 2, 0, 0, 0.999, 46, 5.75
8939, 7, 20, 0, -1, -1, -1, 66, 8.25
8940, 10, 10, 1, 0, 0, 0.999, 10, 5
8941, 8, 9, 0, 0, 0, 0.999, 19, 6.33333
8942, 8, 0, 2, 0, 0, 0.999, 19, 4.75
8943, 5, 9, 2, 0, 0, 0.999, 28, 5.6
8944, 7, 20, 0, -1, -1, -1, 48, 9.6
8945, 10, 10, 1, 0, 0, 0.999, 10, 5
8946, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
8947, 5, 9, 2, 0, 0, 0.999, 28, 7
8948, 7, 20, 0, -1, -1, -1, 48, 12
8949, 10, 10, 1, 0, 0, 0.999, 10, 5
8950, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
8951, 5, 9, 2, 0, 0, 0.999, 28, 7
8952, 7, 20, 0, -1, -1, -1, 48, 12
8953, 10, 10, 1, 0, 0, 0.999, 10, 5
8954, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
8955, 5, 9, 2, 0, 0, 0.999, 28, 7
8956, 7, 20, 0, -1, -1, -1, 48, 12
8957, 10, 10, 1, 0, 0, 0.999, 10, 5
8958, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
8959, 5, 9, 2, 0, 0, 0.999, 28, 7
8960, 7, 20, 0, -1, -1, -1, 48, 12
8961, 10, 10, 0, 0, 0, 0.999, 10, 5
8962, 10, 0, 1, 0, 0, 0.999, 10, 3.33333
8963, 8, 9, 2, 0, 0, 0.999, 19, 4.75
8964, 5, 9, 2, 0, 0, 0.999, 28, 5.6
8965, 7, 20, 0, -1, -1, -1, 48, 9.6
8966, 10, 10, 3, 0, 0, 0.999, 10, 5
8967, 9, 9, 2, 0, 0, 0.999, 19, 6.33333
8968, 5, 9, 0, 0, 0, 0.999, 28, 7
8969, 9, 9, 2, 0, 0, 0.999, 37, 7.4
8970, 5, 9, 0, 0, 0, 0.999, 46, 7.66667
8971, 9, 9, 3, 0, 0, 0.999, 55, 7.85714
8972, 9, 0, 2, 0, 0, 0.999, 55, 6.875
8973, 5, 9, 2, 0, 0, 0.999, 64, 7.11111
8974, 7, 9, 0, 0, 0, 0.999, 73, 7.3
8975, 5, 9, 0, 0, 0, 0.999, 82, 7.45455
8976, 9, 9, 1, 0, 0, 0.999, 91, 7.58333
8977, 10, 9, 3, 0, 0, 0.999, 100, 7.69231
8978, 9, 9, 0, 0, 0, 0.999, 109, 7.78571
8979, 9, 0, 0, 0, 0, 0.999, 109, 7.26667
8980, 9, 0, 3, 0, 0, 0.999, 109, 6.8125
8981, 9, 0, 1, 0, 0, 0.999, 109, 6.41176
8982, 10, 9, 3, 0, 0, 0.999, 118, 6.55556
8983, 9, 9, 2, 0, 0, 0.999, 127, 6.68421
8984, 5, 9, 0, 0, 0, 0.999, 136, 6.8
8985, 9, 9, 1, 0, 0, 0.999, 145, 6.90476
8986, 10, 9, 1, 0, 0, 0.999, 154, 7
8987, 8, 9, 2, 0, 0, 0.999, 163, 7.08696
8988, 5, 9, 2, 0, 0, 0.999, 172, 7.16667
8989, 7, 20, 0, -1, -1, -1, 192, 8
8990, 10, 10, 1, 0, 0, 0.999, 10, 5
8991, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
8992, 5, 9, 2, 0, 0, 0.999, 28, 7
8993, 7, 20, 0, -1, -1, -1, 48, 12
8994, 10, 10, 3, 0, 0, 0.999, 10, 5
8995, 9, 9, 2, 0, 0, 0.999, 19, 6.33333
8996, 5, 9, 2, 0, 0, 0.999, 28, 7
8997, 7, 9, 0, 0, 0, 0.999, 37, 7.4
8998, 5, 9, 1, 0, 0, 0.999, 46, 7.66667
8999, 5, 0, 2, 0, 0, 0.999, 46, 6.57143
9000, 7, 9, 2, 1, 1, 0.999, 55, 6.875
9001, 7, 0, 3, 1, 1, 0.999, 55, 6.11111
9002, 7, 0, 2, 1, 1, 0.999, 55, 5.5
9003, 7, 0, 0, 1, 1, 0.999, 55, 5
9004, 5, 9, 1, 1, 1, 0.999, 64, 5.33333
9005, 5, 0, 2, 1, 1, 0.999, 64, 4.92308
9006, 7, 9, 2, 1, 1, 0.999, 73, 5.21429
9007, 7, 0, 0, 1, 1, 0.999, 73, 4.86667
9008, 5, 9, 2, 1, 1, 0.999, 82, 5.125
9009, 7, 9, 1, 1, 1, 0.999, 91, 5.35294
9010, 7, 0, 3, 1, 1, 0.999, 91, 5.05556
9011, 7, 0, 2, 1, 1, 0.999, 91, 4.78947
9012, 7, 0, 3, 1, 1, 0.999, 91, 4.55
9013, 7, 0, 1, 1, 1, 0.999, 91, 4.33333
9014, 7, 0, 2, 1, 1, 0.999, 91, 4.13636
9015, 7, 0, 0, 1, 1, 0.999, 91, 3.95652
9016, 5, 9, 3, 1, 1, 0.999, 100, 4.16667
9017, 5, 0, 3, 1, 1, 0.999, 100, 4
9018, 5, 0, 3, 1, 1, 0.999, 100, 3.84615
9019, 5, 0, 2, 1, 1, 0.999, 100, 3.7037
9020, 7, 9, 0, 1, 1, 0.999, 109, 3.89286
9021, 5, 9, 1, 1, 1, 0.999, 118, 4.06897
9022, 5, 0, 2, 1, 1, 0.999, 118, 3.93333
9023, 7, 9, 3, 1, 1, 0.999, 127, 4.09677
9024, 7, 0, 1, 1, 1, 0.999, 127, 3.96875
9025, 7, 0, 0, 1, 1, 0.999, 127, 3.84848
9026, 5, 9, 0, 1, 1, 0.999, 136, 4
9027, 9, 9, 0, 1, 1, 0.999, 145, 4.14286
9028, 9, 0, 2, 1, 1, 0.999, 145, 4.02778
9029, 5, 9, 1, 1, 1, 0.999, 154, 4.16216
9030, 5, 0, 0, 1, 1, 0.999, 154, 4.05263
9031, 9, 9, 1, 1, 1, 0.999, 163, 4.17949
9032, 10, 9, 1, 1, 1, 0.999, 172, 4.3
9033, 8, 9, 0, 1, 1, 0.999, 181, 4.41463
9034, 8, 0, 0, 1, 1, 0.999, 181, 4.30952
9035, 8, 0, 2, 1, 1, 0.999, 181, 4.2093
9036, 5, 9, 2, 1, 1, 0.999, 190, 4.31818
9037, 7, 20, 1, -1, -1, -1, 210, 4.77273
9038, 10, 10, 3, 1, 1, 0.999, 10, 5
9039, 9, 9, 0, 1, 1, 0.999, 19, 6.33333
9040, 9, 0, 1, 1, 1, 0.999, 19, 4.75
9041, 10, 9, 3, 1, 1, 0.999, 28, 5.6
9042, 9, 9, 2, 1, 1, 0.999, 37, 6.16667
9043, 5, 9, 3, 1, 1, 0.999, 46, 6.57143
9044, 5, 0, 0, 1, 1, 0.999, 46, 5.75
9045, 9, 9, 0, 1, 1, 0.999, 55, 6.11111
9046, 9, 0, 1, 1, 1, 0.999, 55, 5.5
9047, 10, 9, 3, 1, 1, 0.999, 64, 5.81818
9048, 9, 9, 3, 1, 1, 0.999, 73, 6.08333
9049, 9, 0, 0, 1, 1, 0.999, 73, 5.61538
9050, 9, 0, 2, 1, 1, 0.999, 73, 5.21429
9051, 5, 9, 2, 1, 1, 0.999, 82, 5.46667
9052, 7, 9, 1, 1, 1, 0.999, 91, 5.6875
9053, 7, 0, 3, 1, 1, 0.999, 91, 5.35294
9054, 7, 0, 1, 1, 1, 0.999, 91, 5.05556
9055, 7, 0, 0, 1, 1, 0.999, 91, 4.78947
9056, 5, 9, 1, 1, 1, 0.999, 100, 5
9057, 5, 0, 3, 1, 1, 0.999, 100, 4.7619
9058, 5, 0, 3, 1, 1, 0.999, 100, 4.54545
9059, 5, 0, 2, 1, 1, 0.999, 100, 4.34783
9060, 7, 9, 3, 1, 1, 0.999, 109, 4.54167
9061, 7, 0, 1, 1, 1, 0.999, 109, 4.36
9062, 7, 0, 2, 1, 1, 0.999, 109, 4.19231
9063, 7, 0, 3, 1, 1, 0.999, 109, 4.03704
9064, 7, 0, 1, 1, 1, 0.999, 109, 3.89286
9065, 7, 0, 1, 1, 1, 0.999, 109, 3.75862
9066, 7, 0, 0, 1, 1, 0.999, 109, 3.63333
9067, 5, 9, 3, 1, 1, 0.999, 118, 3.80645
9068, 5, 0, 3, 1, 1, 0.999, 118, 3.6875
9069, 5, 0, 2, 1, 1, 0.999, 118, 3.57576
9070, 7, 9, 2, 1, 1, 0.999, 127, 3.73529
9071, 7, 0, 2, 1, 1, 0.999, 127, 3.62857
9072, 7, 0, 2, 1, 1, 0.999, 127, 3.52778
9073, 7, 0, 3, 1, 1, 0.999, 127, 3.43243
9074, 7, 0, 3, 1, 1, 0.999, 127, 3.34211
9075, 7, 0, 1, 1, 1, 0.999, 127, 3.25641
9076, 7, 0, 0, 1, 1, 0.999, 127, 3.175
9077, 5, 9, 3, 1, 1, 0.999, 136, 3.31707
9078, 5, 0, 2, 1, 1, 0.999, 136, 3.2381
9079, 7, 9, 0, 1, 1, 0.999, 145, 3.37209
9080, 5, 9, 2, 1, 1, 0.999, 154, 3.5
9081, 7, 9, 3, 1, 1, 0.999, 163, 3.62222
9082, 7, 0, 0, 1, 1, 0.999, 163, 3.54348
9083, 5, 9, 3, 1, 1, 0.999, 172, 3.65957
9084, 5, 0, 1, 1, 1, 0.999, 172, 3.58333
9085, 5, 0, 0, 1, 1, 0.999, 172, 3.5102
9086, 9, 9, 0, 1, 1, 0.999, 181, 3.62
9087, 9, 0, 3, 1, 1, 0.999, 181, 3.54902
9088, 9, 0, 0, 1, 1, 0.999, 181, 3.48077
9089, 9, 0, 0, 1, 1, 0.999, 181, 3.41509
9090, 9, 0, 0, 1, 1, 0.999, 181, 3.35185
9091, 9, 0, 2, 1, 1, 0.999, 181, 3.29091
9092, 5, 9, 3, 1, 1, 0.999, 190, 3.39286
9093, 5, 0, 0, 1, 1, 0.999, 190, 3.33333
9094, 9, 9, 0, 1, 1, 0.999, 199, 3.43103
9095, 9, 0, 1, 1, 1, 0.999, 199, 3.37288
9096, 10, 9, 2, 1, 1, 0.999, 208, 3.46667
9097, 10, 0, 0, 1, 1, 0.999, 208, 3.40984
9098, 10, 0, 0, 1, 1, 0.999, 208, 3.35484
9099, 10, 0, 2, 1, 1, 0.999, 208, 3.30159
9100, 10, 0, 1, 1, 1, 0.999, 208, 3.25
9101, 8, 9, 1, 1, 1, 0.999, 217, 3.33846
9102, 10, 9, 2, 1, 1, 0.999, 226, 3.42424
9103, 10, 0, 0, 1, 1, 0.999, 226, 3.37313
9104, 10, 0, 2, 1, 1, 0.999, 226, 3.32353
9105, 10, 0, 2, 1, 1, 0.999, 226, 3.27536
9106, 10, 0, 1, 1, 1, 0.999, 226, 3.22857
9107, 12, 9, 0, 1, 1, 0.999, 235, 3.30986
9108, 12, 0, 2, 1, 1, 0.999, 235, 3.26389
9109, 5, 9, 2, 1, 1, 0.999, 244, 3.34247
9110, 7, 9, 0, 1, 1, 0.999, 253, 3.41892
9111, 5, 9, 0, 1, 1, 0.999, 262, 3.49333
9112, 12, 9, 0, 1, 1, 0.999, 271, 3.56579
9113, 12, 0, 1, 1, 1, 0.999, 271, 3.51948
9114, 12, 0, 0, 1, 1, 0.999, 271, 3.47436
9115, 12, 0, 2, 1, 1, 0.999, 271, 3.43038
9116, 5, 9, 2, 1, 1, 0.999, 280, 3.5
9117, 7, 9, 3, 1, 1, 0.999, 289, 3.5679
9118, 7, 0, 3, 1, 1, 0.999, 289, 3.52439
9119, 7, 0, 3, 1, 1, 0.999, 289, 3.48193
9120, 7, 0, 0, 1, 1, 0.999, 289, 3.44048
9121, 5, 9, 0, 1, 1, 0.999, 298, 3.50588
9122, 12, 9, 2, 1, 1, 0.999, 307, 3.56977
9123, 5, 9, 2, 1, 1, 0.999, 316, 3.63218
9124, 7, 9, 0, 1, 1, 0.999, 325, 3.69318
9125, 5, 9, 3, 1, 1, 0.999, 334, 3.75281
9126, 5, 0, 0, 1, 1, 0.999, 334, 3.71111
9127, 12, 9, 3, 1, 1, 0.999, 343, 3.76923
9128, 10, 9, 0, 1, 1, 0.999, 352, 3.82609
9129, 10, 0, 1, 1, 1, 0.999, 352, 3.78495
9130, 12, 9, 0, 1, 1, 0.999, 361, 3.84043
9131, 12, 0, 2, 1, 1, 0.999, 361, 3.8
9132, 5, 9, 2, 1, 1, 0.999, 370, 3.85417
9133, 7, 9, 3, 1, 1, 0.999, 379, 3.90722
9134, 7, 0, 1, 1, 1, 0.999, 379, 3.86735
9135, 7, 0, 2, 1, 1, 0.999, 379, 3.82828
9136, 7, 0, 3, 1, 1, 0.999, 379, 3.79
9137, 7, 0, 0, 1, 1, 0.999, 379, 3.75248
9138, 5, 9, 3, 1, 1, 0.999, 388, 3.80392
9139, 5, 0, 3, 1, 1, 0.999, 388, 3.76699
9140, 5, 0, 3, 1, 1, 0.999, 388, 3.73077
9141, 5, 0, 1, 1, 1, 0.999, 388, 3.69524
9142, 5, 0, 2, 1, 1, 0.999, 388, 3.66038
9143, 7, 9, 3, 1, 1, 0.999, 397, 3.71028
9144, 7, 0, 1, 1, 1, 0.999, 397, 3.67593
9145, 7, 0, 3, 1, 1, 0.999, 397, 3.6422
9146, 7, 0, 3, 1, 1, 0.999, 397, 3.60909
9147, 7, 0, 3, 1, 1, 0.999, 397, 3.57658
9148, 7, 0, 3, 1, 1, 0.999, 397, 3.54464
9149, 7, 0, 2, 1, 1, 0.999, 397, 3.51327
9150, 7, 0, 0, 1, 1, 0.999, 397, 3.48246
9151, 5, 9, 2, 1, 1, 0.999, 406, 3.53043
9152, 7, 9, 0, 1, 1, 0.999, 415, 3.57759
9153, 5, 9, 2, 1, 1, 0.999, 424, 3.62393
9154, 7, 9, 1, 1, 1, 0.999, 433, 3.66949
9155, 7, 0, 3, 1, 1, 0.999, 433, 3.63866
9156, 7, 0, 3, 1, 1, 0.999, 433, 3.60833
9157, 7, 0, 3, 1, 1, 0.999, 433, 3.57851
9158, 7, 0, 1, 1, 1, 0.999, 433, 3.54918
9159, 7, 0, 1, 1, 1, 0.999, 433, 3.52033
9160, 7, 0, 3, 1, 1, 0.999, 433, 3.49194
9161, 7, 0, 3, 1, 1, 0.999, 433, 3.464
9162, 7, 0, 2, 1, 1, 0.999, 433, 3.43651
9163, 7, 0, 0, 1, 1, 0.999, 433, 3.40945
9164, 5, 9, 1, 1, 1, 0.999, 442, 3.45312
9165, 5, 0, 1, 1, 1, 0.999, 442, 3.42636
9166, 5, 0, 3, 1, 1, 0.999, 442, 3.4
9167, 5, 0, 1, 1, 1, 0.999, 442, 3.37405
9168, 5, 0, 2, 1, 1, 0.999, 442, 3.34848
9169, 7, 9, 3, 1, 1, 0.999, 451, 3.39098
9170, 7, 0, 0, 1, 1, 0.999, 451, 3.36567
9171, 5, 9, 3, 1, 1, 0.999, 460, 3.40741
9172, 5, 0, 3, 1, 1, 0.999, 460, 3.38235
9173, 5, 0, 2, 1, 1, 0.999, 460, 3.35766
9174, 7, 9, 1, 1, 1, 0.999, 469, 3.39855
9175, 7, 0, 2, 1, 1, 0.999, 469, 3.3741
9176, 7, 0, 3, 1, 1, 0.999, 469, 3.35
9177, 7, 0, 2, 1, 1, 0.999, 469, 3.32624
9178, 7, 0, 3, 1, 1, 0.999, 469, 3.30282
9179, 7, 0, 2, 1, 1, 0.999, 469, 3.27972
9180, 7, 0, 1, 1, 1, 0.999, 469, 3.25694
9181, 7, 0, 2, 1, 1, 0.999, 469, 3.23448
9182, 7, 0, 0, 1, 1, 0.999, 469, 3.21233
9183, 5, 9, 0, 1, 1, 0.999, 478, 3.2517
9184, 12, 9, 3, 1, 1, 0.999, 487, 3.29054
9185, 10, 9, 2, 1, 1, 0.999, 496, 3.32886
9186, 10, 0, 1, 1, 1, 0.999, 496, 3.30667
9187, 12, 9, 3, 1, 1, 0.999, 505, 3.34437
9188, 10, 9, 0, 1, 1, 0.999, 514, 3.38158
9189, 10, 0, 0, 1, 1, 0.999, 514, 3.35948
9190, 10, 0, 0, 1, 1, 0.999, 514, 3.33766
9191, 10, 0, 1, 1, 1, 0.999, 514, 3.31613
9192, 12, 9, 3, 1, 1, 0.999, 523, 3.35256
9193, 10, 9, 1, 1, 1, 0.999, 532, 3.38854
9194, 12, 9, 2, 1, 1, 0.999, 541, 3.42405
9195, 5, 9, 3, 1, 1, 0.999, 550, 3.45912
9196, 5, 0, 0, 1, 1, 0.999, 550, 3.4375
9197, 12, 9, 3, 1, 1, 0.999, 559, 3.47205
9198, 10, 9, 1, 1, 1, 0.999, 568, 3.50617
9199, 12, 9, 2, 1, 1, 0.999, 577, 3.53988
9200, 5, 9, 2, 1, 1, 0.999, 586, 3.57317
9201, 7, 9, 3, 1, 1, 0.999, 595, 3.60606
9202, 7, 0, 2, 1, 1, 0.999, 595, 3.58434
9203, 7, 0, 0, 1, 1, 0.999, 595, 3.56287
9204, 5, 9, 0, 1, 1, 0.999, 604, 3.59524
9205, 12, 9, 3, 1, 1, 0.999, 613, 3.62722
9206, 10, 9, 3, 1, 1, 0.999, 622, 3.65882
9207, 8, 9, 1, 1, 1, 0.999, 631, 3.69006
9208, 10, 9, 3, 1, 1, 0.999, 640, 3.72093
9209, 8, 9, 2, 1, 1, 0.999, 649, 3.75145
9210, 5, 9, 2, 1, 1, 0.999, 658, 3.78161
9211, 7, 20, 1, -1, -1, -1, 678, 3.89655
9212, 10, 10, 0, 1, 1, 0.999, 10, 5
9213, 10, 0, 3, 1, 1, 0.999, 10, 3.33333
9214, 9, 9, 2, 1, 1, 0.999, 19, 4.75
9215, 5, 9, 3, 1, 1, 0.999, 28, 5.6
9216, 5, 0, 0, 1, 1, 0.999, 28, 4.66667
9217, 9, 9, 1, 1, 1, 0.999, 37, 5.28571
9218, 10, 9, 2, 1, 1, 0.999, 46, 5.75
9219, 10, 0, 2, 1, 1, 0.999, 46, 5.11111
9220, 10, 0, 1, 1, 1, 0.999, 46, 4.6
9221, 8, 9, 3, 1, 1, 0.999, 55, 5
9222, 10, 9, 0, 1, 1, 0.999, 64, 5.33333
9223, 10, 0, 0, 1, 1, 0.999, 64, 4.92308
9224, 10, 0, 2, 1, 1, 0.999, 64, 4.57143
9225, 10, 0, 3, 1, 1, 0.999, 64, 4.26667
9226, 9, 9, 1, 1, 1, 0.999, 73, 4.5625
9227, 10, 9, 1, 1, 1, 0.999, 82, 4.82353
9228, 8, 9, 0, 1, 1, 0.999, 91, 5.05556
9229, 8, 0, 2, 1, 1, 0.999, 91, 4.78947
9230, 5, 9, 0, 1, 1, 0.999, 100, 5
9231, 8, 9, 0, 1, 1, 0.999, 109, 5.19048
9232, 8, 0, 3, 1, 1, 0.999, 109, 4.95455
9233, 10, 9, 0, 1, 1, 0.999, 118, 5.13043
9234, 10, 0, 1, 1, 1, 0.999, 118, 4.91667
9235, 8, 9, 0, 1, 1, 0.999, 127, 5.08
9236, 8, 0, 1, 1, 1, 0.999, 127, 4.88462
9237, 10, 9, 3, 1, 1, 0.999, 136, 5.03704
9238, 8, 9, 2, 1, 1, 0.999, 145, 5.17857
9239, 5, 9, 2, 1, 1, 0.999, 154, 5.31034
9240, 7, 20, 1, -1, -1, -1, 174, 6
9241, 10, 10, 3, 1, 1, 0.999, 10, 5
9242, 9, 9, 0, 1, 1, 0.999, 19, 6.33333
9243, 9, 0, 0, 1, 1, 0.999, 19, 4.75
9244, 9, 0, 3, 1, 1, 0.999, 19, 3.8
9245, 9, 0, 2, 1, 1, 0.999, 19, 3.16667
9246, 5, 9, 3, 1, 1, 0.999, 28, 4
9247, 5, 0, 2, 1, 1, 0.999, 28, 3.5
9248, 7, 9, 3, 1, 1, 0.999, 37, 4.11111
9249, 7, 0, 1, 1, 1, 0.999, 37, 3.7
9250, 7, 0, 3, 1, 1, 0.999, 37, 3.36364
9251, 7, 0, 2, 1, 1, 0.999, 37, 3.08333
9252, 7, 0, 0, 1, 1, 0.999, 37, 2.84615
9253, 5, 9, 3, 1, 1, 0.999, 46, 3.28571
9254, 5, 0, 1, 1, 1, 0.999, 46, 3.06667
9255, 5, 0, 3, 1, 1, 0.999, 46, 2.875
9256, 5, 0, 2, 1, 1, 0.999, 46, 2.70588
9257, 7, 9, 1, 1, 1, 0.999, 55, 3.05556
9258, 7, 0, 3, 1, 1, 0.999, 55, 2.89474
9259, 7, 0, 0, 1, 1, 0.999, 55, 2.75
9260, 5, 9, 2, 1, 1, 0.999, 64, 3.04762
9261, 7, 9, 3, 1, 1, 0.999, 73, 3.31818
9262, 7, 0, 2, 1, 1, 0.999, 73, 3.17391
9263, 7, 0, 1, 1, 1, 0.999, 73, 3.04167
9264, 7, 0, 0, 1, 1, 0.999, 73, 2.92
9265, 5, 9, 1, 1, 1, 0.999, 82, 3.15385
9266, 5, 0, 0, 1, 1, 0.999, 82, 3.03704
9267, 9, 9, 3, 1, 1, 0.999, 91, 3.25
9268, 9, 0, 2, 1, 1, 0.999, 91, 3.13793
9269, 5, 9, 0, 1, 1, 0.999, 100, 3.33333
9270, 9, 9, 3, 1, 1, 0.999, 109, 3.51613
9271, 9, 0, 3, 1, 1, 0.999, 109, 3.40625
9272, 9, 0, 1, 1, 1, 0.999, 109, 3.30303
9273, 10, 9, 0, 1, 1, 0.999, 118, 3.47059
9274, 10, 0, 2, 1, 1, 0.999, 118, 3.37143
9275, 10, 0, 3, 1, 1, 0.999, 118, 3.27778
9276, 9, 9, 3, 1, 1, 0.999, 127, 3.43243
9277, 9, 0, 1, 1, 1, 0.999, 127, 3.34211
9278, 10, 9, 1, 1, 1, 0.999, 136, 3.48718
9279, 8, 9, 3, 1, 1, 0.999, 145, 3.625
9280, 10, 9, 0, 1, 1, 0.999, 154, 3.7561
9281, 10, 0, 0, 1, 1, 0.999, 154, 3.66667
9282, 10, 0, 3, 1, 1, 0.999, 154, 3.5814
9283, 9, 9, 1, 1, 1, 0.999, 163, 3.70455
9284, 10, 9, 1, 1, 1, 0.999, 172, 3.82222
9285, 8, 9, 1, 1, 1, 0.999, 181, 3.93478
9286, 10, 9, 0, 1, 1, 0.999, 190, 4.04255
9287, 10, 0, 2, 1, 1, 0.999, 190, 3.95833
9288, 10, 0, 0, 1, 1, 0.999, 190, 3.87755
9289, 10, 0, 2, 1, 1, 0.999, 190, 3.8
9290, 10, 0, 3, 1, 1, 0.999, 190, 3.72549
9291, 8, 9, 2, 1, 1, 0.999, 199, 3.82692
9292, 5, 9, 1, 1, 1, 0.999, 208, 3.92453
9293, 5, 0, 0, 1, 1, 0.999, 208, 3.85185
9294, 8, 9, 2, 1, 1, 0.999, 217, 3.94545
9295, 5, 9, 3, 1, 1, 0.999, 226, 4.03571
9296, 5, 0, 3, 1, 1, 0.999, 226, 3.96491
9297, 5, 0, 3, 1, 1, 0.999, 226, 3.89655
9298, 5, 0, 3, 1, 1, 0.999, 226, 3.83051
9299, 5, 0, 3, 1, 1, 0.999, 226, 3.76667
9300, 5, 0, 1, 1, 1, 0.999, 226, 3.70492
9301, 5, 0, 1, 1, 1, 0.999, 226, 3.64516
9302, 5, 0, 0, 1, 1, 0.999, 226, 3.5873
9303, 8, 9, 3, 1, 1, 0.999, 235, 3.67188
9304, 10, 9, 2, 1, 1, 0.999, 244, 3.75385
9305, 10, 0, 3, 1, 1, 0.999, 244, 3.69697
9306, 9, 9, 3, 1, 1, 0.999, 253, 3.77612
9307, 9, 0, 0, 1, 1, 0.999, 253, 3.72059
9308, 9, 0, 2, 1, 1, 0.999, 253, 3.66667
9309, 5, 9, 2, 1, 1, 0.999, 262, 3.74286
9310, 7, 9, 3, 1, 1, 0.999, 271, 3.8169
9311, 7, 0, 3, 1, 1, 0.999, 271, 3.76389
9312, 7, 0, 1, 1, 1, 0.999, 271, 3.71233
9313, 7, 0, 0, 1, 1, 0.999, 271, 3.66216
9314, 5, 9, 3, 1, 1, 0.999, 280, 3.73333
